views,content,area,content_tokens
1,DAY IN THE LIFE TOA VLOG#2 NO ,689,"['day', 'in', 'the', 'life', 'toa', 'vlog', '#', '2', 'no']"
4,EID MUBARAK 2021 ,856,"['eid', 'mubarak', '2021']"
3,  ,0,[]
3,ANG TOTOONG DAHILAN... ION PEREZ ,850,"['ang', 'totoong', 'dahilan', '...', 'ion', 'perez']"
4,UFC 261 PRESENTED BY EMBEDDED O2 Industries ,1154,"['ufc', '261', 'present', 'by', 'embed', 'o2', 'industri']"
3,MAY NA PRANK PA NGA! LAPTRIP NA BIRTHDAY PALARO! KNOWS ,1214,"['may', 'na', 'prank', 'pa', 'nga', '!', 'laptrip', 'na', 'birthday', 'palaro', '!', 'know']"
4,NEWLY WED GAME ,1971,"['newli', 'wed', 'game']"
3,Napi Viog ,640,"['napi', 'viog']"
4,"LAST TO LEAVE THE POOL WINS 1 MALLION $20,000 EXTREME!!! ",2226,"['last', 'to', 'leav', 'the', 'pool', 'win', '1', 'mallion', '$', '20,000', 'extrem', '!', '!', '!']"
4,4 3 1 5 5 99 1 1 2 5 1 2 4 An Theo Diem SO Tu Chon ,2768,"['4', '3', '1', '5', '5', '99', '1', '1', '2', '5', '1', '2', '4', 'an', 'theo', 'diem', 'so', 'tu', 'chon']"
4,"a memes do ""Dime Como Quicres ",2084,"['a', 'meme', 'do', '``', 'dime', 'como', 'quicr']"
3,  ,0,[]
3,UFC 262 PRESENTED.BY EMBEDDED ARMY OF THE DEAD ,1711,"['ufc', '262', 'presented.bi', 'embed', 'armi', 'of', 'the', 'dead']"
3,I'm Pregnant! ,1839,"['i', ""'m"", 'pregnant', '!']"
4,ULANG TAHUN PUTRI SULTAIS 23th BIRTHDAY AKU!! Addline ,2050,"['ulang', 'tahun', 'putri', 'sultai', '23th', 'birthday', 'aku', '!', '!', 'addlin']"
2,OKULUN ILK GUNU ,2027,"['okulun', 'ilk', 'gunu']"
4,BEFORE IPIN REVEAL AFTER MAY PANGIL ,2889,"['befor', 'ipin', 'reveal', 'after', 'may', 'pangil']"
1,  ,0,[]
3,Birthday Shoot ,2102,"['birthday', 'shoot']"
3,SEMANGKA 350RB BELANJA KEPERLUAN PUASAT DO KOREA BAHAN TAKJIL ADA SOJU ,2851,"['semangka', '350rb', 'belanja', 'keperluan', 'puasat', 'do', 'korea', 'bahan', 'takjil', 'ada', 'soju']"
2,a yung this law yumf 1M Million pesos gaing pool DUYS Savang triendship grabe. name? Come ,329,"['a', 'yung', 'thi', 'law', 'yumf', '1m', 'million', 'peso', 'ga', 'pool', 'duy', 'savang', 'triendship', 'grabe', '.', 'name', '?', 'come']"
3,ILILIBRE 0 UUTANGAN ,1558,"['ililibr', '0', 'uutangan']"
4,Q&A WITH MY FAMILY ,1349,"['q', '&', 'a', 'with', 'my', 'famili']"
4,  ,0,[]
4,THAM NHA ANHD DU LOINH SINH CON 8 TUOI 18t ,3209,"['tham', 'nha', 'anhd', 'du', 'loinh', 'sinh', 'con', '8', 'tuoi', '18t']"
3,alberto abrime las CURSANDO CONMIGO ,1854,"['alberto', 'abrim', 'la', 'cursando', 'conmigo']"
2,Welcome to my new vlog channel Krishnar Natural Viog ,379,"['welcom', 'to', 'my', 'new', 'vlog', 'channel', 'krishnar', 'natur', 'viog']"
4,TRIP TO BATANGAS ,1350,"['trip', 'to', 'batanga']"
1,AMAZON ORIGINAL HOME IS THE COMING THIS WORST HARCH video ,2530,"['amazon', 'origin', 'home', 'is', 'the', 'come', 'thi', 'worst', 'harch', 'video']"
4,MALAM TAKBIR NGUMPUL LAGM! ,972,"['malam', 'takbir', 'ngumpul', 'lagm', '!']"
1,Mog Z Prahyl castingn ,1930,"['mog', 'z', 'prahyl', 'castingn']"
4,VLOG PUNTANA CANA ,4211,"['vlog', 'puntana', 'cana']"
3,  ,0,[]
3,SOKAKTA BiR GUN ,1334,"['sokakta', 'bir', 'gun']"
2,YAZLIK KIYAFETLERIMI ,1589,"['yazlik', 'kiyafetlerimi']"
4,18 KERALA Trip IP 2 MILLION+ MILLION+ VIEWS ,1952,"['18', 'kerala', 'trip', 'ip', '2', 'million+', 'million+', 'view']"
5,UMIYAK.. DI KINAYA Tulony Long A Para NA Als SA AM PRANKING STRANGERS ON THE STREET ,1665,"['umiyak', '..', 'di', 'kinaya', 'tuloni', 'long', 'a', 'para', 'na', 'al', 'sa', 'am', 'prank', 'stranger', 'on', 'the', 'street']"
4,n ,40,['n']
4,RAMADAN VLOG ,972,"['ramadan', 'vlog']"
3,INCOME of 10 Crore! $ 25 ,951,"['incom', 'of', '10', 'crore', '!', '$', '25']"
3,Ba Tan Vlog. Lam Exig. a Chicn Cion Situ To Khong LO NHUNG MON AN TAI TIENC ,786,"['ba', 'tan', 'vlog', '.', 'lam', 'exig', '.', 'a', 'chicn', 'cion', 'situ', 'to', 'khong', 'lo', 'nhung', 'mon', 'an', 'tai', 'tienc']"
3,  ,0,[]
2,  ,0,[]
3,VLOG VIAJEI COM A MINHA SOGRA PARTE 1 ,1003,"['vlog', 'viajei', 'com', 'a', 'minha', 'sogra', 'part', '1']"
1,  ,0,[]
3,Our first Ramadan challenge ,1967,"['our', 'first', 'ramadan', 'challeng']"
3,Winnie Ong DU LICH 6a Thang me Nhi ,1976,"['winni', 'ong', 'du', 'lich', '6a', 'thang', 'me', 'nhi']"
4,  ,0,[]
3,NORMAL BIR GUNUM ,1696,"['normal', 'bir', 'gunum']"
1,back to high Carl low fat? ,4924,"['back', 'to', 'high', 'carl', 'low', 'fat', '?']"
3,In Realidad Asi grabamost mi video ,1670,"['in', 'realidad', 'asi', 'grabamost', 'mi', 'video']"
4,WEEKLY VLOG ,2004,"['weekli', 'vlog']"
4,I ,1875,['i']
4,BAYRAM VLOG ,259,"['bayram', 'vlog']"
4,aari MUSICVIDEO ,563,"['aari', 'musicvideo']"
4,TAGALOG FOR 24 HOURS ,909,"['tagalog', 'for', '24', 'hour']"
2,NEW Barbie ,1255,"['new', 'barbi']"
3,Dalar 2021 vlog ,122,"['dalar', '2021', 'vlog']"
3,  ,0,[]
3,UFC 262 PRESENTED ay EMBEDDED ARMY THE DEAD OF ,1037,"['ufc', '262', 'present', 'ay', 'embed', 'armi', 'the', 'dead', 'of']"
1,ikiga g Live V Q days in my life| ,1690,"['ikiga', 'g', 'live', 'v', 'q', 'day', 'in', 'my', 'life|']"
3,"""ANG DAMING FOUL DUNI PAT BAGSAK JONAH RENZ UMIYAK!!! ",2042,"['``', 'ang', 'dame', 'foul', 'duni', 'pat', 'bagsak', 'jonah', 'renz', 'umiyak', '!', '!', '!']"
1,how i HENRIN met your henri 18 ,1947,"['how', 'i', 'henrin', 'met', 'your', 'henri', '18']"
4,OPENING MY 18TH BIRTHDAY GIFTS ,1761,"['open', 'my', '18th', 'birthday', 'gift']"
2,  ,0,[]
4,Gia Gai Thang 10 trieu ,831,"['gia', 'gai', 'thang', '10', 'trieu']"
3,MORANDO SOZINHA ,955,"['morando', 'sozinha']"
2,(A) DPC VLOG WEEN It was insane!!! ,2410,"['(', 'a', ')', 'dpc', 'vlog', 'ween', 'it', 'wa', 'insan', '!', '!', '!']"
4,ONE ONONE I Alonzo ,1238,"['one', 'onon', 'i', 'alonzo']"
3,EGY NAP VELEM ,903,"['egi', 'nap', 'velem']"
1,"Spring In My Garden ""Din aagaye Bahar ke"" ",823,"['spring', 'in', 'my', 'garden', '``', 'din', 'aagay', 'bahar', 'ke', ""''""]"
1,gaano kasarap ang Palatok.? ,1409,"['gaano', 'kasarap', 'ang', 'palatok', '.', '?']"
3,studylime ,364,['studylim']
3,MIKE TYSON! ,644,"['mike', 'tyson', '!']"
4,Our Intimate Wedding ,2060,"['our', 'intim', 'wed']"
4,REQUEST KALIAN SEMUA! BUKBER KELUARGA RIZKY ,806,"['request', 'kalian', 'semua', '!', 'bukber', 'keluarga', 'rizki']"
3,Blessed UFC26 262 PRESENTED.BY EMBEDDED ARMY THE DEAD ,1220,"['bless', 'ufc26', '262', 'presented.bi', 'embed', 'armi', 'the', 'dead']"
4,vs Ton Dem 0 SAO Ten Dem 6 SAO #Tom #Giubong Cam Tral 10k 10 trieu ,1947,"['vs', 'ton', 'dem', '0', 'sao', 'ten', 'dem', '6', 'sao', '#', 'tom', '#', 'giubong', 'cam', 'tral', '10k', '10', 'trieu']"
3,daily vlog ,723,"['daili', 'vlog']"
4,Vicelon Pranks Valur Angels VICE GANDA ,1854,"['vicelon', 'prank', 'valur', 'angel', 'vice', 'ganda']"
4,VLOG 82 ,1031,"['vlog', '82']"
1,  ,0,[]
3,? ,90,['?']
2,KARANTINA 8 VLOG ,1904,"['karantina', '8', 'vlog']"
3,  ,0,[]
3,MAZA Chocolate mousse Cake ,980,"['maza', 'chocol', 'mouss', 'cake']"
3,NEW HOUSE + NEW BABY 80 FEELING BLESSED!!! ooo ,2471,"['new', 'hous', '+', 'new', 'babi', '80', 'feel', 'bless', '!', '!', '!', 'ooo']"
4,GHAR ME BHOOT ,1520,"['ghar', 'me', 'bhoot']"
2,  ,0,[]
3,  ,0,[]
4,TEAM PAYAMAN ,894,"['team', 'payaman']"
1,VLOGGGG ,234,['vlogggg']
4,4 MILLION GLIMPSE VIEW'S OF ENGAGEMENT MY GRAZINESS ,2085,"['4', 'million', 'glimps', 'view', ""'s"", 'of', 'engag', 'my', 'grazi']"
3,  ,0,[]
3,LIBURAN KE BALO PART 1 BARENG SEKELUARGA NAIK PRIVATE JETH ,2338,"['liburan', 'ke', 'balo', 'part', '1', 'bareng', 'sekeluarga', 'naik', 'privat', 'jeth']"
3,MOJE 22 NAROZENINY ,1050,"['moje', '22', 'narozenini']"
1,  ,0,[]
1,400TM to Welcome Hollywood OUR HOLLYWOOD TRIP Happy Hour Y1og ,2221,"['400tm', 'to', 'welcom', 'hollywood', 'our', 'hollywood', 'trip', 'happi', 'hour', 'y1og']"
3,VLOG ,1216,['vlog']
4,  ,0,[]
3,VLOG ,569,['vlog']
1,too something diaries vlog ,1200,"['too', 'someth', 'diari', 'vlog']"
5,  ,0,[]
3,NELER ALDIK NELER! ,1440,"['neler', 'aldik', 'neler', '!']"
1,  ,0,[]
3,  ,0,[]
2,tam ,173,['tam']
1,It It VLOG $10.000 H ,1744,"['it', 'it', 'vlog', '$', '10.000', 'h']"
2,  ,0,[]
3,olo ,83,['olo']
2,  ,0,[]
4,Ba li part 1 ,5871,"['ba', 'li', 'part', '1']"
4,??? car !! ,1139,"['?', '?', '?', 'car', '!', '!']"
3,  ,0,[]
3,VLOG alo yoga ,767,"['vlog', 'alo', 'yoga']"
2,NEW PATIO FURNITURE F VLOG WORKOUT.WITH me issues as hosting Easter! ,1769,"['new', 'patio', 'furnitur', 'f', 'vlog', 'workout.with', 'me', 'issu', 'as', 'host', 'easter', '!']"
3,ANNELER GUNO ,1021,"['annel', 'guno']"
3,BELANJA DAGING chickey HALAL! LEBARAN DO KOREA RENDANG BAHAN2 MADE IN KOREA! BANGET MAHAL ,3965,"['belanja', 'dage', 'chickey', 'halal', '!', 'lebaran', 'do', 'korea', 'rendang', 'bahan2', 'made', 'in', 'korea', '!', 'banget', 'mahal']"
3,12 I ,240,"['12', 'i']"
3,  ,0,[]
2,HAPPY MEJIDAY ,446,"['happi', 'mejiday']"
4,RUMAH TASYA FARASYA KAYAK DISNEYLAND DIBALIK PINTU ,2185,"['rumah', 'tasya', 'farasya', 'kayak', 'disneyland', 'dibalik', 'pintu']"
3,GRABE MGA SIGAW NILA!!! ,1074,"['grabe', 'mga', 'sigaw', 'nila', '!', '!', '!']"
4,BEHIND THE SCENES ,1850,"['behind', 'the', 'scene']"
1,24hours Vlog CHAPER EEO... ,501,"['24hour', 'vlog', 'chaper', 'eeo', '...']"
4,  ,0,[]
2,  ,0,[]
4,  ,0,[]
4,PPLEA! ,1527,"['pplea', '!']"
2,  ,0,[]
3,VLOG ,168,['vlog']
3,WILBERT'S TOUR! HOUSE PWEDE VA HALIGAW SA LAKI baiet MORE THAN bater MPESOS ITO NAAAA!!! ANG INAABANGAN DAW? NG LAHAT! ,8265,"['wilbert', ""'s"", 'tour', '!', 'hous', 'pwede', 'va', 'haligaw', 'sa', 'laki', 'baiet', 'more', 'than', 'bater', 'mpeso', 'ito', 'naaaa', '!', '!', '!', 'ang', 'inaabangan', 'daw', '?', 'ng', 'lahat', '!']"
2,AS MOBILE LE BONG THAM QUAN HEAVY ,1661,"['as', 'mobil', 'le', 'bong', 'tham', 'quan', 'heavi']"
1,WTE QUEDAS BAJO TU PROPIO RISGO ,2880,"['wte', 'queda', 'bajo', 'tu', 'propio', 'risgo']"
3,Barbie ,1166,['barbi']
1,NOCH EIN HAUS KAUFEN ODER LIEBER ,522,"['noch', 'ein', 'hau', 'kaufen', 'oder', 'lieber']"
2,Healing with friends Golf Hocances Mog ,1366,"['heal', 'with', 'friend', 'golf', 'hocanc', 'mog']"
3,vlog TENIS COOL SUSTENTABLES ,1555,"['vlog', 'teni', 'cool', 'sustent']"
2,  ,0,[]
2,  ,0,[]
2,THACH DAU BAT DAU ,210,"['thach', 'dau', 'bat', 'dau']"
3,  ,0,[]
4,CLEANING MY ROOM ,3163,"['clean', 'my', 'room']"
2,jamgia + tiger mist TRY ON ,637,"['jamgia', '+', 'tiger', 'mist', 'tri', 'on']"
2,  ,0,[]
4,"GMA 4 4 r o KAPUSO MODOZA, WENDINELY JESSICA IBAN SOHO R.A. 10175"" May 1. 2021 ",1825,"['gma', '4', '4', 'r', 'o', 'kapuso', 'modoza', ',', 'wendin', 'jessica', 'iban', 'soho', 'r.a.', '10175', ""''"", 'may', '1', '.', '2021']"
1,TRASPLANTe DE ,456,"['trasplant', 'de']"
4,  ,0,[]
1,  ,0,[]
3,  ,0,[]
3,  ,0,[]
3,VLIC Suring Break 21 ,643,"['vlic', 'sure', 'break', '21']"
1,MOUPIYA! Short Video ,904,"['moupiya', '!', 'short', 'video']"
3,  ,0,[]
4,tonitalks ,336,['tonitalk']
4,  ,0,[]
4,GRABE MGA NAKITA KOW! ,416,"['grabe', 'mga', 'nakita', 'kow', '!']"
3,DY an sl 3 ,398,"['dy', 'an', 'sl', '3']"
4,KWARTO NI MIKAY ,1794,"['kwarto', 'ni', 'mikay']"
4,THE JELAI 2.0 ,2425,"['the', 'jelai', '2.0']"
4,A PinagHuBOT Vice HUBAD ko lon kapalit ng 10k VICE GANDA ,2900,"['a', 'pinaghubot', 'vice', 'hubad', 'ko', 'lon', 'kapalit', 'ng', '10k', 'vice', 'ganda']"
2,BANGALODE Bangara- pet Piyush ACK KGF ,2969,"['bangalod', 'bangara-', 'pet', 'piyush', 'ack', 'kgf']"
2,I ,979,['i']
3,7am school morning routine *realistic* ,1407,"['7am', 'school', 'morn', 'routin', '*', 'realist', '*']"
3,BAB BACK To COLLEGE ,3713,"['bab', 'back', 'to', 'colleg']"
3,daily vlog ,638,"['daili', 'vlog']"
4,Home Birth Vold POSITIVE NATURALBIRTHISTORY ,4906,"['home', 'birth', 'vold', 'posit', 'naturalbirthistori']"
3,vlog fashion haul ,1524,"['vlog', 'fashion', 'haul']"
3,first day of the year ,958,"['first', 'day', 'of', 'the', 'year']"
3,daily viog ,158,"['daili', 'viog']"
4,MALDIVES VLOG ,525,"['maldiv', 'vlog']"
4,"BIRTH VLOG real"" & raw ",1522,"['birth', 'vlog', 'real', ""''"", '&', 'raw']"
3,NICE N BACK to SCHOOL V LOG (online med school) ,635,"['nice', 'n', 'back', 'to', 'school', 'v', 'log', '(', 'onlin', 'med', 'school', ')']"
4,DUBAI VLOG ,457,"['dubai', 'vlog']"
4,BIRTI VLOG ,1805,"['birti', 'vlog']"
3,  ,0,[]
4,a Purcla Potien with Unknown effect c ,265,"['a', 'purcla', 'potien', 'with', 'unknown', 'effect', 'c']"
3,STUDY VLOG productive 7am to 10pm routine ,963,"['studi', 'vlog', 'product', '7am', 'to', '10pm', 'routin']"
4,MY NATURAL BIRTH STORY ,867,"['my', 'natur', 'birth', 'stori']"
5,JENNIE ,256,['jenni']
4,vlog ,46,['vlog']
4,  ,0,[]
3,#SEJALVLOGS MUCH NEEDED TRIP TO START 2021 ,1591,"['#', 'sejalvlog', 'much', 'need', 'trip', 'to', 'start', '2021']"
3,MOVING IN SEOUL vlog #1 ,1126,"['move', 'in', 'seoul', 'vlog', '#', '1']"
3,PALAWAN WITH JAKE ,1758,"['palawan', 'with', 'jake']"
3,r online school online wheal dog vlog ,1283,"['r', 'onlin', 'school', 'onlin', 'wheal', 'dog', 'vlog']"
2,vlog 12 seomata a weekly vlog ,2272,"['vlog', '12', 'seomata', 'a', 'weekli', 'vlog']"
3,Starbucks Vlog Kovuldum ,2280,"['starbuck', 'vlog', 'kovuldum']"
4,SURPRISE ,1440,['surpris']
4,MY BIRTHDAY REVELATION ,1376,"['my', 'birthday', 'revel']"
3,decorating for restful winter... a ,684,"['decor', 'for', 'rest', 'winter', '...', 'a']"
4,Cook with FROM THE SETS OF aileg MILLION VIEWS ,2793,"['cook', 'with', 'from', 'the', 'set', 'of', 'aileg', 'million', 'view']"
2,NEVERLAND VLog page 4 [ manda shopping a3! ,1144,"['neverland', 'vlog', 'page', '4', '[', 'manda', 'shop', 'a3', '!']"
4,vlog ,58,['vlog']
4,2021 Hello Prepping for baby #3 # 3 ,2573,"['2021', 'hello', 'prep', 'for', 'babi', '#', '3', '#', '3']"
4,JYP OFFICIAL ,656,"['jyp', 'offici']"
4,OK! TINULAK AKO SA POOL ,2183,"['ok', '!', 'tinulak', 'ako', 'sa', 'pool']"
4,Our Birth Vlog! Welcoming Baby 31 ,3227,"['our', 'birth', 'vlog', '!', 'welcom', 'babi', '31']"
4,UNDER GROUND PRANK ,4482,"['under', 'ground', 'prank']"
4,MY LAST VLOG ,1498,"['my', 'last', 'vlog']"
4,  ,0,[]
2,online class ,826,"['onlin', 'class']"
4,DAHILAN KUNG BAKIT NAGHIWALAY KAMI NI DADDY ROB ,1995,"['dahilan', 'kung', 'bakit', 'naghiwalay', 'kami', 'ni', 'daddi', 'rob']"
4,KF VLOG ,403,"['kf', 'vlog']"
3,logs ,884,['log']
3,  ,0,[]
3,I I JE DEMENAGE EN COREE?! VOL. ROOM-TOUR QUARANTAINE ,1469,"['i', 'i', 'je', 'demenag', 'en', 'core', '?', '!', 'vol', '.', 'room-tour', 'quarantain']"
3,BAGONG TAON SW Probinsya Let's go 2021 ,3576,"['bagong', 'taon', 'sw', 'probinsya', 'let', ""'s"", 'go', '2021']"
4,UFC 257 PRESENTED BY UFC 4 EMBEDDED NAMILABLE ,621,"['ufc', '257', 'present', 'by', 'ufc', '4', 'embed', 'namil']"
3,KVLOG106 THE LAST TRIP VLOG SPESIAL BALI ,1082,"['kvlog106', 'the', 'last', 'trip', 'vlog', 'spesial', 'bali']"
3,AFTER 2 YEARS ,351,"['after', '2', 'year']"
3,Online T Class VLOG ,1309,"['onlin', 't', 'class', 'vlog']"
4,Tour 2.0 Condo BAGONG SIMULA PARA KAY MOMMY ONI ,2703,"['tour', '2.0', 'condo', 'bagong', 'simula', 'para', 'kay', 'mommi', 'oni']"
4,May Van na Si PASTYRONIA SOBRANG HAPPY SIYA ,5428,"['may', 'van', 'na', 'si', 'pastyronia', 'sobrang', 'happi', 'siya']"
4,  ,0,[]
3,exam week vlog ,701,"['exam', 'week', 'vlog']"
3,  ,0,[]
1,SOLO SANDTON VLOG ,877,"['solo', 'sandton', 'vlog']"
4,  ,0,[]
4,HALDEWLOG ,259,['haldewlog']
4,"""The Best Christmas Gift!"" SURPRISING Papang Strollz HIS DREAM CAR ",2797,"['``', 'the', 'best', 'christma', 'gift', '!', ""''"", 'surpris', 'papang', 'strollz', 'hi', 'dream', 'car']"
3,BIRTHDAY + (NEW CAR E HOUSE?) ,1792,"['birthday', '+', '(', 'new', 'car', 'e', 'hous', '?', ')']"
4,carryminati Plane CHALAO triggeredinsaan Dance in public lazerbeam Do a handstand ,669,"['carryminati', 'plane', 'chalao', 'triggeredinsaan', 'danc', 'in', 'public', 'lazerbeam', 'do', 'a', 'handstand']"
4,  ,0,[]
4,$5K+ STACK! INSANE GAME!!! ,983,"['$', '5k+', 'stack', '!', 'insan', 'game', '!', '!', '!']"
1,kitchenwave haul! FURNITURE SHOPPING! ,3092,"['kitchenwav', 'haul', '!', 'furnitur', 'shop', '!']"
2,high school life P ,473,"['high', 'school', 'life', 'p']"
4,  ,0,[]
4,NATALIAS VLOG? ,1183,"['natalia', 'vlog', '?']"
4,Explore Slargao with me ,1012,"['explor', 'slargao', 'with', 'me']"
4,MANALI VLOG ,410,"['manali', 'vlog']"
4,24 HOUR BOXER'S DIET ,1656,"['24', 'hour', 'boxer', ""'s"", 'diet']"
4,Ski Jet BATANGAS. TRIP MUNTIKAN NALAGLAG AKO AKO SA JET MALUNOD SKI ,3248,"['ski', 'jet', 'batanga', '.', 'trip', 'muntikan', 'nalaglag', 'ako', 'ako', 'sa', 'jet', 'malunod', 'ski']"
4,24: HRS BILLIE ANNOYING FILISH SISTERS ,3118,"['24', ':', 'hr', 'billi', 'annoy', 'filish', 'sister']"
3,CUM 1/6 FACI BANI ,1079,"['cum', '1/6', 'faci', 'bani']"
2,grad school. day in my. life ,1375,"['grad', 'school', '.', 'day', 'in', 'my', '.', 'life']"
3,Lunch with Tanya & John ,1290,"['lunch', 'with', 'tanya', '&', 'john']"
2,love ,1288,['love']
4,TEAM PAYAMAN ,1230,"['team', 'payaman']"
4,Usland Hopping TORO FAMILY AYOKO NG UMUWI SA BAHAY PARA MAKALIMOT ,2739,"['usland', 'hop', 'toro', 'famili', 'ayoko', 'ng', 'umuwi', 'sa', 'bahay', 'para', 'makalimot']"
4,HINDI NA CUSTUHAN NO MOMMY TONI YUNG REGALO KO NAIYAK PO AAO ,2240,"['hindi', 'na', 'custuhan', 'no', 'mommi', 'toni', 'yung', 'regalo', 'ko', 'naiyak', 'po', 'aao']"
4,JYP OFFICIAL ,650,"['jyp', 'offici']"
4,MERRY CHRISTMAS TORO FAMILY ,1983,"['merri', 'christma', 'toro', 'famili']"
1,8 WEEKEND VLOG PI ,964,"['8', 'weekend', 'vlog', 'pi']"
3,HOMESCHOOL VLOG ,969,"['homeschool', 'vlog']"
4,Angeline Quinto House Raid Gone Wrong ,3279,"['angelin', 'quinto', 'hous', 'raid', 'gone', 'wrong']"
4,KIANO DIBENTAK PAPAH BAIM !! ,1256,"['kiano', 'dibentak', 'papah', 'baim', '!', '!']"
4,  ,0,[]
4,BY M ,556,"['by', 'm']"
5,and DI HOOL SCHOOL LIFE RICH V/S POOR ,1945,"['and', 'di', 'hool', 'school', 'life', 'rich', 'v/', 'poor']"
5,Cam Trai Sinh Ton Tren Bai Bien #3 Ngay ,1220,"['cam', 'trai', 'sinh', 'ton', 'tren', 'bai', 'bien', '#', '3', 'ngay']"
2,DAMISUNA ,270,['damisuna']
4,NOCHE BUENA #NEWNORMAL ,1630,"['noch', 'buena', '#', 'newnorm']"
4,GIRLFRIEND MY BOVFRIEND MY ? ,2529,"['girlfriend', 'my', 'bovfriend', 'my', '?']"
2,"Day in our life PARIS, FRANCE ",957,"['day', 'in', 'our', 'life', 'pari', ',', 'franc']"
4,VLOG ,846,['vlog']
3,COBAIN SEMUA WAHANA DI BALI BARENG KEISYA ,2424,"['cobain', 'semua', 'wahana', 'di', 'bali', 'bareng', 'keisya']"
4,TAKOT SUPER LAPTRIP PIKON WHO KNOWS ME BETTER FATHER VS PARTNER EDITION 1 ,2801,"['takot', 'super', 'laptrip', 'pikon', 'who', 'know', 'me', 'better', 'father', 'vs', 'partner', 'edit', '1']"
4,RICIS DICUEKIN MULO.. VLOG PERTAMA MAKAN SEAFOOD.. ,1739,"['rici', 'dicuekin', 'mulo', '..', 'vlog', 'pertama', 'makan', 'seafood', '..']"
2,I I NEW ART PRINTER & SHOP LIPDATE ,1389,"['i', 'i', 'new', 'art', 'printer', '&', 'shop', 'lipdat']"
4,"P50,000 SURPRISE! ",1787,"['p50,000', 'surpris', '!']"
2,2021 EGYP 202 olog ,10678,"['2021', 'egyp', '202', 'olog']"
4,KARAOKE TIME!! ,1780,"['karaok', 'time', '!', '!']"
4,  ,0,[]
4,Tim Ra Vua Pha che Bartender Tap 10 ,1372,"['tim', 'ra', 'vua', 'pha', 'che', 'bartend', 'tap', '10']"
3,idas SINONG MAY FRIENDS ,1017,"['ida', 'sinong', 'may', 'friend']"
4,#LasyaTalks MY HOME TOUR VIEWS ,1064,"['#', 'lasyatalk', 'my', 'home', 'tour', 'view']"
4,Zoren's & Kuya's Birthday ,1557,"['zoren', ""'s"", '&', 'kuya', ""'s"", 'birthday']"
4,artista na local magkans and kaaway crush celebrity pera mo sa banko SAGOT O LAGOT ,2902,"['artista', 'na', 'local', 'magkan', 'and', 'kaaway', 'crush', 'celebr', 'pera', 'mo', 'sa', 'banko', 'sagot', 'o', 'lagot']"
4,OMG ,801,['omg']
3,"EVERYBODY LOVES VLOGGING, #1 ",1853,"['everybodi', 'love', 'vlog', ',', '#', '1']"
5,FAMILY IN AMANPULO ,1385,"['famili', 'in', 'amanpulo']"
4,Coca-Cela FANTA ,146,"['coca-cela', 'fanta']"
3,24H POUR GLOWUP VLOG ,1742,"['24h', 'pour', 'glowup', 'vlog']"
3,  ,0,[]
3,DUBAI VLOG ,989,"['dubai', 'vlog']"
4,  ,0,[]
1,  ,0,[]
3,MARTES DE ESCUELA: ,552,"['mart', 'de', 'escuela', ':']"
3,Birthday Happy TAY NESTOR VICTORI ,3587,"['birthday', 'happi', 'tay', 'nestor', 'victori']"
3,Behind The Scenes Dancing In An Ad Shoot ,2139,"['behind', 'the', 'scene', 'danc', 'in', 'an', 'ad', 'shoot']"
4,  ,0,[]
2,courses COMEBACK gangement dany ma vie etudiante Organization ,2871,"['cours', 'comeback', 'gangement', 'dani', 'ma', 'vie', 'etudiant', 'organ']"
3,  ,0,[]
4,GIFT DRANK HAHA +BIRTHDAY SALUBONG ,515,"['gift', 'drank', 'haha', '+birthday', 'salubong']"
4,ASI COMEMOS EN EL RANCHO ,1177,"['asi', 'comemo', 'en', 'el', 'rancho']"
3,AngTRIP Aming Pamilya ,2663,"['angtrip', 'ame', 'pamilya']"
1,1 Purchased 18 scooly new Like Share Comment ,1153,"['1', 'purchas', '18', 'scooli', 'new', 'like', 'share', 'comment']"
3,routine cours voog internat best friend ,1480,"['routin', 'cour', 'voog', 'internat', 'best', 'friend']"
3,Weekly VLOG ep.5 ,1010,"['weekli', 'vlog', 'ep.5']"
1,COLLECTION VLOG POLICS LINE 00 not CROSS King Zachary V ,1706,"['collect', 'vlog', 'polic', 'line', '00', 'not', 'cross', 'king', 'zachari', 'v']"
2,VLOG Selma's kast organizen ,1423,"['vlog', 'selma', ""'s"", 'kast', 'organizen']"
4,NAM DAU TIEN DONTET DON OSTET NHA CHONG ,2230,"['nam', 'dau', 'tien', 'dontet', 'don', 'ostet', 'nha', 'chong']"
4,OUR HOME! FUTURE + GIVEAWAY ,1845,"['our', 'home', '!', 'futur', '+', 'giveaway']"
4,May cal tao la may call roll Tuting a ,349,"['may', 'cal', 'tao', 'la', 'may', 'call', 'roll', 'tute', 'a']"
2,Vivian's Daily Vlog Wendy's ,1401,"['vivian', ""'s"", 'daili', 'vlog', 'wendi', ""'s""]"
2,min nytarsaften 2020-2021 ,3892,"['min', 'nytarsaften', '2020-2021']"
4,VS cam Trai 6 SAO 0 SAO ,880,"['vs', 'cam', 'trai', '6', 'sao', '0', 'sao']"
1,ARCADE HUNTING VLOG! ,2239,"['arcad', 'hunt', 'vlog', '!']"
3,VLOG 30 ,440,"['vlog', '30']"
4,  ,0,[]
3,Hoor DUBAR ,1704,"['hoor', 'dubar']"
2,Happy daily vlog ,945,"['happi', 'daili', 'vlog']"
